,disk_capacity,vm_cpu,vm_memory,recent_history_bandwidth_memory,disk_if_VIP,ins_type,disk_type,volume_type,business_type
10227,50,4.0,8.0,2344.0863095238096,0,CVM,root,cbsPremium,ai-machine-learning
5151,300,16.0,32.0,,0,CVM,data,cbsPremium,iot-saas-platform
22090,120,16.0,64.0,67982.78174603175,1,CVM,root,cbsPremium,infra-node
20299,200,16.0,64.0,1579009.6041666667,1,CVM,data,cbsPremium,data-collection-delivery
6714,500,24.0,48.0,333.7207341269841,1,CVM,data,cbsPremium,infra-message-queue
15059,50,8.0,16.0,7463.224206349207,1,CVM,root,cbsPremium,infra-node
14972,50,16.0,64.0,11209.269345238095,0,CVM,root,cbsPremium,generic-unknown
8066,50,8.0,16.0,9396.702876984127,0,CVM,root,cbsPremium,infra-node
22752,100,16.0,64.0,,0,CVM,root,cbsPremium,infra-node
15380,200,16.0,64.0,,1,CVM,data,cbsBSSD,infra-node
20182,50,32.0,128.0,9465.220734126984,1,CVM,root,cbsPremium,compute-simulation
17328,50,2.0,4.0,7248.440972222223,1,CVM,root,cbsPremium,dev-test-env
19098,50,8.0,16.0,,0,CVM,root,cbsPremium,generic-autoscaling
6390,50,4.0,8.0,,1,CVM,root,cbsPremium,iot-saas-platform
3187,3000,32.0,128.0,118153.4816468254,1,CVM,data,cbsssd,generic-unknown
22219,500,16.0,64.0,,1,CVM,data,cbsHSSD,iot-saas-platform
8603,100,16.0,64.0,,1,CVM,root,cbsBSSD,iot-saas-platform
21097,200,8.0,16.0,72116.07242063493,1,CVM,root,cbsPremium,infra-jumpbox
13911,300,32.0,64.0,,1,CVM,data,cbsPremium,infra-node
2184,1370,16.0,64.0,196.1031746031746,0,CVM,data,cbsHSSD,infra-node
16450,1020,8.0,32.0,,1,CVM,data,cbsHSSD,infra-database
5945,500,24.0,48.0,2594.0773809523807,1,CVM,data,cbsPremium,infra-message-queue
12848,100,8.0,32.0,14127.801587301588,1,CVM,root,cbsPremium,media-video-streaming
4073,20,32.0,128.0,340.6061507936508,1,CVM,data,cbsHSSD,infra-node
19556,50,4.0,8.0,3248.0500992063494,1,CVM,root,cbsPremium,finance-payment
8977,50,2.0,16.0,6290.803571428572,1,CVM,root,cbsBSSD,ai-machine-learning
6667,60,2.0,8.0,1265.6622023809523,0,CVM,data,cbsPremium,infra-message-queue
14134,100,8.0,16.0,,1,CVM,root,cbsssd,finance-payment
4128,50,8.0,16.0,12952.983134920634,1,CVM,data,cbsPremium,infra-logging-monitoring
6242,300,32.0,128.0,21957.41121031746,1,CVM,data,cbsPremium,compute-simulation
15767,50,4.0,16.0,2431.5426587301586,0,CVM,data,cbsHSSD,infra-database
2045,100,48.0,96.0,1126.5734126984128,1,CVM,data,cbsPremium,infra-node
11818,200,8.0,64.0,,1,CVM,data,cbsPremium,game-service
22245,50,16.0,32.0,460239.42311507935,1,CVM,root,cbsPremium,data-collection-delivery
5833,100,4.0,16.0,31662.12797619048,1,CVM,root,cbsPremium,education-learning
4770,90,2.0,8.0,598.1502976190476,0,CVM,data,cbsPremium,infra-message-queue
10191,1020,8.0,32.0,,0,CVM,data,cbsPremium,iot-saas-platform
18168,100,84.0,256.0,,1,CVM,data,cbsPremium,infra-node
13215,200,2.0,4.0,12118.90773809524,1,CVM,root,cbsPremium,community-social-forum
6770,200,8.0,16.0,,1,CVM,data,cbsssd,infra-coordination
10311,50,32.0,128.0,477546.8655753968,1,CVM,root,cbsPremium,game-service
6053,50,32.0,64.0,8266.572916666666,0,CVM,root,cbsPremium,media-video-streaming
12557,100,4.0,8.0,,1,CVM,root,cbsssd,infra-cache
8198,1020,32.0,128.0,,1,CVM,data,cbsPremium,dev-test-env
21663,50,16.0,32.0,472312.972718254,1,CVM,root,cbsPremium,data-collection-delivery
1274,20,4.0,16.0,232.69494047619048,0,CVM,data,cbsHSSD,infra-database
1333,1000,8.0,32.0,,1,CVM,data,cbsBSSD,compute-simulation
16776,100,2.0,4.0,25649.14632936508,1,CVM,root,cbsPremium,generic-unknown
15486,1000,4.0,8.0,,0,CVM,data,cbsssd,generic-unknown
17021,300,8.0,16.0,27775.860615079364,0,CVM,data,cbsPremium,office-system
14720,50,32.0,128.0,7393.855654761905,1,CVM,root,cbsPremium,game-service
19704,50,8.0,16.0,316971.0570436508,0,CVM,root,cbsPremium,infra-database
13707,50,32.0,64.0,,1,CVM,root,cbsBSSD,generic-autoscaling
2178,20,4.0,12.0,,0,CVM,data,cbsssd,infra-database
12457,100,2.0,4.0,24644.99107142857,1,CVM,root,cbsPremium,generic-unknown
9535,100,2.0,4.0,,0,CVM,root,cbsPremium,infra-logging-monitoring
5908,100,4.0,4.0,326.7519841269841,0,CVM,data,cbsPremium,generic-unknown
11719,50,4.0,4.0,,0,CVM,data,cbsHSSD,infra-node
11448,100,8.0,16.0,65599.99950396825,0,CVM,root,cbsPremium,media-video-streaming
13430,200,4.0,8.0,7049.149801587301,1,CVM,root,cbsPremium,finance-payment
2783,100,4.0,16.0,117.8859126984127,0,CVM,data,cbsHSSD,infra-node
8034,100,16.0,64.0,2021163.3561507936,0,CVM,root,cbsPremium,infra-node
6100,300,48.0,96.0,101007.54017857143,1,CVM,data,cbsBSSD,infra-node
17743,50,16.0,32.0,8252.36755952381,1,CVM,root,cbsPremium,infra-node
15506,200,4.0,8.0,,1,CVM,root,cbsPremium,dev-test-env
22298,1000,16.0,64.0,,1,CVM,data,cbsssd,infra-node
5376,50,4.0,8.0,4320.134424603175,1,CVM,data,cbsPremium,infra-node
7786,100,16.0,64.0,2656936.9196428573,0,CVM,root,cbsPremium,infra-node
5116,50,16.0,64.0,18153.07390873016,0,CVM,root,cbsPremium,generic-unknown
12528,100,64.0,256.0,32271.27529761905,1,CVM,root,cbsPremium,infra-node
6689,300,2.0,4.0,,0,CVM,data,cbsssd,generic-unknown
20356,200,4.0,8.0,,1,CVM,data,cbsPremium,infra-node
16593,50,32.0,128.0,,1,CVM,root,cbsPremium,compute-simulation
23838,100,8.0,32.0,4823.025297619048,0,CVM,data,cbsHSSD,infra-database
4909,100,32.0,64.0,2180.152281746032,1,CVM,data,cbsHSSD,dev-test-env
22646,50,4.0,4.0,11315.395337301588,1,CVM,root,cbsPremium,infra-database
5412,100,8.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
5727,100,2.0,8.0,,1,CVM,data,cbsPremium,generic-unknown
5647,300,4.0,16.0,271034.8199404762,0,CVM,data,cbsHSSD,infra-database
11576,200,84.0,320.0,3820.151785714286,1,CVM,data,cbsPremium,infra-node
12284,50,32.0,128.0,,1,CVM,root,cbsPremium,infra-node
11902,100,4.0,16.0,6928.362599206349,0,CVM,data,cbsPremium,infra-node
6880,50,8.0,64.0,,1,CVM,root,cbsPremium,game-service
20596,50,16.0,32.0,,1,CVM,root,cbsPremium,infra-node
2736,50,4.0,16.0,,1,CVM,data,cbsPremium,infra-node
11868,50,4.0,8.0,6683.983630952381,1,CVM,root,cbsPremium,infra-database
16697,50,32.0,64.0,7282.819940476191,0,CVM,root,cbsPremium,ai-machine-learning
4230,200,8.0,16.0,1743740.987103175,0,CVM,data,cbsssd,infra-database
23758,500,64.0,256.0,,1,CVM,root,cbsPremium,infra-node
8550,50,16.0,32.0,4584.147321428572,1,CVM,root,cbsssd,infra-logging-monitoring
10428,50,4.0,16.0,323.85218253968253,0,CVM,root,cbsPremium,infra-database
21225,1024,4.0,32.0,,1,CVM,data,cbsHSSD,game-service
13792,200,8.0,16.0,6552.794146825397,1,CVM,root,cbsBSSD,infra-logging-monitoring
11456,200,8.0,16.0,,1,CVM,root,cbsPremium,corp-website-portal
16785,500,4.0,8.0,,1,CVM,data,cbsPremium,office-system
17191,100,8.0,64.0,,1,CVM,data,cbsPremium,infra-node
7700,200,8.0,32.0,,1,CVM,data,cbsHSSD,media-video-streaming
22353,400,32.0,128.0,1047405.1984126983,0,CVM,data,cbsHSSD,infra-node
13088,50,16.0,32.0,1096541.740575397,1,CVM,root,cbsPremium,infra-logging-monitoring
6664,50,16.0,64.0,13623307.187003968,1,CVM,data,cbsssd,infra-logging-monitoring
5992,500,8.0,32.0,5587.45882936508,1,CVM,data,cbsHSSD,media-video-streaming
9358,50,4.0,8.0,,0,CVM,root,cbsPremium,infra-logging-monitoring
1579,200,16.0,32.0,,1,CVM,data,cbsPremium,infra-logging-monitoring
2968,20,4.0,12.0,9704.95882936508,0,CVM,root,cbsssd,infra-database
21236,20,2.0,4.0,,0,CVM,data,cbsPremium,generic-unknown
18660,50,8.0,32.0,,0,CVM,root,cbsssd,infra-coordination
485,10,16.0,64.0,,1,CVM,data,cbsPremium,infra-node
17207,50,4.0,8.0,,1,CVM,root,cbsPremium,game-service
967,1000,4.0,4.0,324.8854166666667,0,CVM,data,cbsPremium,infra-node
16971,50,4.0,8.0,,1,CVM,root,cbsBSSD,infra-jumpbox
5547,200,4.0,8.0,468.05902777777777,1,CVM,data,cbsssd,compute-simulation
12679,50,8.0,16.0,16087.894345238095,0,CVM,root,cbsPremium,office-system
14099,100,4.0,8.0,6537.158730158731,1,CVM,data,cbsPremium,game-service
1365,100,2.0,4.0,,1,CVM,data,cbsPremium,iot-saas-platform
1947,50,2.0,4.0,371.98363095238096,1,CVM,data,cbsPremium,finance-payment
9816,70,4.0,16.0,375.8844246031746,0,CVM,data,cbsHSSD,infra-database
11773,50,4.0,8.0,6526.743055555556,1,CVM,root,cbsPremium,game-service
2225,50,4.0,8.0,,1,CVM,root,cbsPremium,dev-test-env
7683,100,8.0,16.0,,1,CVM,root,cbsssd,infra-node
23261,100,2.0,4.0,22070.61011904762,1,CVM,root,cbsPremium,generic-unknown
8088,300,24.0,48.0,2633.470238095238,1,CVM,data,cbsPremium,infra-message-queue
10260,150,4.0,8.0,290.21974206349205,1,CVM,data,cbsPremium,dev-test-env
5293,60,2.0,4.0,,1,CVM,root,cbsPremium,infra-jumpbox
14146,500,32.0,128.0,20286.05853174603,1,CVM,root,cbsssd,infra-node
20712,50,16.0,64.0,,1,CVM,root,cbsssd,infra-logging-monitoring
16705,100,48.0,96.0,97789.64732142857,1,CVM,root,cbsPremium,infra-node
17357,50,4.0,16.0,8.55952380952381,0,CVM,root,cbsPremium,infra-node
3930,20,32.0,128.0,13167.166666666666,1,CVM,data,cbsHSSD,infra-node
9000,300,24.0,48.0,1697.4246031746031,1,CVM,data,cbsPremium,infra-message-queue
18765,500,4.0,32.0,,1,CVM,data,cbsPremium,community-social-forum
13471,100,32.0,64.0,,0,CVM,root,cbsPremium,dev-test-env
8251,500,8.0,16.0,,1,CVM,data,cbsPremium,education-learning
12276,20,4.0,16.0,243.38492063492063,0,CVM,data,cbsPremium,infra-database
17365,50,16.0,32.0,63059.77132936508,1,CVM,root,cbsPremium,infra-node
4545,500,32.0,128.0,,1,CVM,data,cbsPremium,infra-node
11828,50,16.0,64.0,15646.813492063491,1,CVM,root,cbsPremium,compute-simulation
11266,50,8.0,16.0,10898.869047619048,1,CVM,root,cbsPremium,iot-saas-platform
3204,350,8.0,32.0,840.8943452380952,1,CVM,data,cbsBSSD,local-service-delivery
2549,100,8.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
4012,100,8.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
3886,150,8.0,16.0,,1,CVM,data,cbsPremium,compute-simulation
15019,100,16.0,64.0,,1,CVM,root,cbsssd,infra-database
18979,50,16.0,64.0,11178.359126984127,0,CVM,root,cbsPremium,generic-unknown
9440,50,32.0,64.0,,1,CVM,root,cbsBSSD,infra-node
7047,100,16.0,64.0,11166.261904761905,0,CVM,root,cbsPremium,infra-node
15601,100,16.0,64.0,455931.5287698413,0,CVM,root,cbsPremium,infra-node
21083,300,32.0,64.0,,1,CVM,root,cbsPremium,infra-node
22335,100,8.0,16.0,,1,CVM,root,cbsssd,infra-node
14063,50,32.0,64.0,516.3368055555555,1,CVM,root,cbsPremium,media-video-streaming
15429,300,4.0,16.0,15080.175595238095,1,CVM,root,cbsssd,infra-coordination
11658,500,4.0,8.0,,1,CVM,data,cbsssd,infra-message-queue
24178,200,8.0,16.0,197487.5778769841,1,CVM,data,cbsssd,infra-message-queue
19947,1000,80.0,320.0,,1,CVM,data,cbsPremium,infra-node
7007,100,32.0,128.0,8616.961805555555,1,CVM,root,cbsPremium,generic-autoscaling
23690,100,8.0,32.0,41296.332341269845,0,CVM,data,cbsHSSD,infra-database
711,50,2.0,4.0,644.1646825396825,1,CVM,data,cbsPremium,infra-cache
15056,50,16.0,32.0,,1,CVM,root,cbsPremium,ai-machine-learning
601,200,4.0,8.0,,1,CVM,data,cbsssd,infra-node
22439,400,32.0,64.0,150678.67063492062,1,CVM,root,cbsPremium,infra-node
14569,100,8.0,32.0,14233.56001984127,1,CVM,root,cbsPremium,media-video-streaming
12832,50,4.0,8.0,8396.049603174602,1,CVM,root,cbsBSSD,education-learning
7467,500,8.0,16.0,6676.884424603175,1,CVM,data,cbsPremium,infra-coordination
21613,20,4.0,16.0,23.008928571428573,0,CVM,data,cbsHSSD,infra-database
15866,500,16.0,64.0,48543.55803571428,1,CVM,data,cbsssd,dev-test-env
2167,700,8.0,32.0,,1,CVM,data,cbsBSSD,dev-test-env
6503,50,2.0,8.0,,1,CVM,root,cbsssd,ai-machine-learning
9720,100,32.0,128.0,594.3268849206349,1,CVM,data,cbsPremium,infra-node
12511,200,32.0,128.0,,1,CVM,root,cbsBSSD,infra-node
22425,100,2.0,4.0,21909.39087301588,1,CVM,root,cbsPremium,generic-unknown
2441,700,8.0,32.0,,1,CVM,data,cbsBSSD,dev-test-env
9375,50,2.0,4.0,63195.79265873016,1,CVM,root,cbsPremium,infra-node
24052,500,16.0,32.0,1593.1959325396826,1,CVM,data,cbsPremium,infra-node
13182,50,32.0,128.0,9815.946924603177,1,CVM,root,cbsPremium,game-service
14732,200,4.0,8.0,,1,CVM,root,cbsPremium,ai-machine-learning
2624,500,4.0,8.0,,1,CVM,root,cbsPremium,dev-test-env
13044,50,4.0,8.0,6100.423115079365,1,CVM,root,cbsPremium,data-collection-delivery
8797,200,16.0,128.0,,1,CVM,root,cbsBSSD,infra-node
19079,100,2.0,4.0,,1,CVM,data,cbsPremium,compute-simulation
741,200,8.0,16.0,5447.112103174603,1,CVM,data,cbsPremium,infra-logging-monitoring
411,200,4.0,8.0,,0,CVM,data,cbsPremium,generic-unknown
18512,500,48.0,96.0,140273.34523809524,1,CVM,data,cbsPremium,infra-node
9585,100,4.0,8.0,,1,CVM,data,cbsPremium,corp-website-portal
20359,50,32.0,128.0,9227.697916666666,1,CVM,root,cbsssd,iot-saas-platform
10301,100,8.0,16.0,,1,CVM,root,cbsPremium,media-video-streaming
15499,100,4.0,8.0,734.8869047619048,1,CVM,data,cbsPremium,game-service
17766,2000,16.0,64.0,6774.127976190476,1,CVM,data,cbsPremium,data-collection-delivery
12691,50,8.0,16.0,,0,CVM,root,cbsPremium,infra-node
5207,100,2.0,4.0,14596.175595238095,1,CVM,root,cbsPremium,infra-jumpbox
6345,100,16.0,128.0,329.27728174603175,1,CVM,data,cbsPremium,infra-node
7395,80,32.0,64.0,,1,CVM,root,cbsPremium,office-system
16939,500,4.0,8.0,9105.14384920635,1,CVM,data,cbsPremium,infra-coordination
16750,50,16.0,64.0,6428.845734126984,1,CVM,root,cbsssd,infra-database
2760,20,4.0,16.0,390.84375,0,CVM,data,cbsHSSD,infra-database
21398,50,16.0,32.0,7937.730654761905,1,CVM,root,cbsPremium,data-collection-delivery
23984,100,48.0,96.0,82561.40029761905,1,CVM,root,cbsssd,compute-simulation
21947,100,16.0,32.0,15096.385912698412,1,CVM,root,cbsPremium,infra-node
10764,3500,32.0,256.0,,1,CVM,data,cbsHSSD,ai-machine-learning
4193,20,4.0,16.0,,0,CVM,data,cbsHSSD,infra-database
8375,200,32.0,64.0,1271.4439484126983,1,CVM,data,cbsBSSD,infra-node
21706,50,8.0,16.0,37192.35962301587,1,CVM,root,cbsPremium,infra-message-queue
19424,50,32.0,64.0,95024.06696428572,1,CVM,root,cbsPremium,generic-unknown
3105,40,4.0,16.0,232.797123015873,0,CVM,data,cbsHSSD,infra-database
16677,200,4.0,8.0,,1,CVM,root,cbsPremium,media-video-streaming
4496,20,8.0,32.0,,1,CVM,data,cbsPremium,office-system
4307,100,4.0,8.0,26.261904761904763,1,CVM,data,cbsPremium,iot-saas-platform
23369,100,4.0,4.0,6638.979166666667,1,CVM,data,cbsPremium,data-collection-delivery
11424,100,4.0,16.0,2962.0684523809523,1,CVM,root,cbsPremium,compute-simulation
19821,50,8.0,16.0,15524.452876984127,0,CVM,root,cbsPremium,infra-logging-monitoring
20489,200,2.0,4.0,6533.230654761905,1,CVM,root,cbsPremium,ecommerce-retail
10159,50,32.0,128.0,,1,CVM,root,cbsssd,compute-simulation
13766,100,16.0,64.0,35751.28521825397,0,CVM,root,cbsPremium,generic-unknown
6778,100,8.0,16.0,,1,CVM,data,cbsPremium,infra-node
9567,50,8.0,16.0,,1,CVM,root,cbsssd,compute-simulation
10351,50,16.0,32.0,,1,CVM,root,cbsPremium,compute-simulation
4168,20,4.0,16.0,367.640873015873,0,CVM,data,cbsHSSD,infra-database
13449,100,4.0,8.0,474.3363095238095,1,CVM,data,cbsPremium,game-service
13656,100,4.0,8.0,5439.466269841269,1,CVM,data,cbsPremium,game-service
10614,150,8.0,32.0,76509.2003968254,1,CVM,root,cbsPremium,game-service
8902,200,16.0,64.0,4113.191468253968,1,CVM,data,cbsBSSD,office-system
2078,10,16.0,128.0,896.2708333333334,1,CVM,data,cbsPremium,dev-test-env
11263,500,8.0,16.0,,1,CVM,root,cbsPremium,infra-node
3882,50,8.0,16.0,,1,CVM,root,cbsssd,infra-node
6108,70,2.0,8.0,564.641369047619,0,CVM,data,cbsPremium,infra-message-queue
11520,50,8.0,16.0,3396.934523809524,0,CVM,root,cbsPremium,media-video-streaming
2183,10,8.0,16.0,,1,CVM,data,cbsPremium,infra-node
22007,500,32.0,128.0,3410657.4032738097,1,CVM,data,cbsHSSD,compute-simulation
20541,50,4.0,8.0,388.8621031746032,1,CVM,root,cbsPremium,game-service
19038,300,8.0,16.0,,0,CVM,data,cbsPremium,office-system
2522,300,8.0,16.0,,1,CVM,data,cbsPremium,ai-machine-learning
9618,50,4.0,32.0,,1,CVM,root,cbsPremium,generic-unknown
24077,130,4.0,16.0,,0,CVM,data,cbsHSSD,infra-database
19697,50,32.0,64.0,14723.96626984127,0,CVM,root,cbsPremium,infra-node
18968,100,4.0,8.0,,1,CVM,root,cbsPremium,ai-machine-learning
23389,200,8.0,32.0,,1,CVM,data,cbsHSSD,infra-message-queue
11193,50,16.0,64.0,17641.474702380954,0,CVM,root,cbsPremium,generic-unknown
17090,200,8.0,16.0,,1,CVM,data,cbsPremium,infra-node
12837,100,4.0,8.0,452.5376984126984,1,CVM,data,cbsPremium,game-service
9099,500,2.0,4.0,655.688492063492,0,CVM,data,cbsPremium,generic-unknown
1222,100,8.0,32.0,243993.5902777777,1,CVM,data,cbsBSSD,infra-node
18794,10,8.0,64.0,,1,CVM,data,cbsPremium,infra-node
20585,100,4.0,8.0,,1,CVM,root,cbsPremium,media-video-streaming
18072,50,16.0,64.0,9247.122023809525,0,CVM,root,cbsPremium,generic-unknown
22825,50,16.0,64.0,,1,CVM,root,cbsPremium,compute-simulation
2154,500,16.0,64.0,7522.342757936508,1,CVM,data,cbsBSSD,generic-autoscaling
13293,200,4.0,8.0,4.625992063492063,1,CVM,data,cbsssd,infra-coordination
20751,500,16.0,64.0,,1,CVM,data,cbsPremium,infra-node
23550,300,16.0,32.0,163802.49305555556,1,CVM,data,cbsPremium,infra-node
18775,200,32.0,128.0,,1,CVM,root,cbsPremium,compute-simulation
2298,100,8.0,32.0,,1,CVM,root,cbsBSSD,infra-node
3168,50,2.0,8.0,357.9866071428572,1,CVM,root,cbsssd,infra-node
22560,150,8.0,32.0,103168.36259920636,1,CVM,root,cbsPremium,game-service
10845,200,16.0,64.0,2721.68501984127,1,CVM,data,cbsBSSD,infra-node
9757,100,16.0,64.0,8733.586805555555,0,CVM,root,cbsPremium,infra-logging-monitoring
11512,50,4.0,8.0,6.076884920634921,1,CVM,root,cbsssd,infra-node
15290,100,8.0,16.0,2397.959821428572,0,CVM,root,cbsPremium,media-video-streaming
17655,130,2.0,8.0,24786.76785714286,0,CVM,data,cbsPremium,infra-message-queue
896,200,4.0,8.0,1121.2559523809523,1,CVM,data,cbsPremium,education-learning
16382,70,2.0,8.0,1188.095734126984,0,CVM,data,cbsPremium,infra-message-queue
20154,50,4.0,16.0,19588.79761904762,1,CVM,root,cbsPremium,infra-coordination
9039,200,32.0,64.0,50982.894841269845,1,CVM,data,cbsBSSD,generic-autoscaling
14625,100,16.0,64.0,2650727.4037698414,0,CVM,root,cbsPremium,infra-node
18294,150,8.0,32.0,69540.52827380953,1,CVM,root,cbsPremium,game-service
9822,200,16.0,64.0,,1,CVM,data,cbsPremium,dev-test-env
707,100,4.0,16.0,19372.63839285714,0,CVM,data,cbsHSSD,infra-database
19513,50,32.0,128.0,,1,CVM,root,cbsPremium,infra-node
11339,50,16.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
14332,50,4.0,32.0,827504.2981150794,1,CVM,root,cbsssd,infra-database
18830,50,8.0,16.0,311508.50545634923,0,CVM,root,cbsPremium,office-system
19383,200,16.0,64.0,1220.467261904762,1,CVM,data,cbsPremium,infra-node
14071,500,16.0,64.0,,1,CVM,data,cbsBSSD,infra-logging-monitoring
8828,50,16.0,32.0,,1,CVM,root,cbsPremium,infra-logging-monitoring
10163,50,32.0,128.0,9528.015873015873,1,CVM,root,cbsPremium,game-service
17246,200,8.0,32.0,6726.333333333333,1,CVM,data,cbsHSSD,media-video-streaming
205,100,2.0,2.0,,1,CVM,data,cbsPremium,dev-test-env
9463,600,16.0,32.0,32992.583333333336,0,CVM,data,cbsPremium,media-video-streaming
23108,10,16.0,32.0,,1,CVM,data,cbsPremium,infra-node
14261,50,2.0,4.0,,1,CVM,root,cbsssd,iot-saas-platform
8395,10,16.0,128.0,1063.967757936508,1,CVM,data,cbsPremium,infra-node
22583,500,2.0,4.0,5352.852678571428,1,CVM,data,cbsPremium,generic-unknown
1791,100,4.0,16.0,3323.9856150793653,0,CVM,data,cbsHSSD,infra-database
19450,50,32.0,128.0,,0,CVM,root,cbsPremium,infra-node
2677,10,4.0,8.0,,0,CVM,data,cbsPremium,infra-node
3538,10,32.0,128.0,,1,CVM,data,cbsPremium,infra-node
19961,50,8.0,32.0,,1,CVM,root,cbsPremium,infra-coordination
12030,100,4.0,16.0,327.1537698412698,1,CVM,data,cbsPremium,finance-payment
7667,200,4.0,16.0,,1,CVM,data,cbsPremium,dev-test-env
20900,50,4.0,16.0,54809.34573412698,1,CVM,root,cbsPremium,compute-simulation
16681,50,16.0,32.0,11579.740575396823,1,CVM,root,cbsPremium,infra-node
5701,300,32.0,64.0,,1,CVM,data,cbsPremium,infra-node
23072,50,16.0,32.0,474760.8377976191,1,CVM,root,cbsPremium,data-collection-delivery
14884,300,8.0,16.0,10684.443948412698,0,CVM,data,cbsPremium,office-system
1005,10,4.0,8.0,5179.744047619048,0,CVM,data,cbsPremium,infra-node
16711,50,32.0,64.0,2341.1626984126983,1,CVM,root,cbsPremium,infra-node
17729,50,16.0,128.0,8503.854662698413,1,CVM,root,cbsPremium,ai-machine-learning
20104,170,4.0,8.0,1558.329861111111,0,CVM,data,cbsPremium,infra-message-queue
13670,100,4.0,8.0,440.8531746031746,1,CVM,data,cbsPremium,game-service
2771,10,16.0,64.0,1800.311011904762,1,CVM,data,cbsPremium,dev-test-env
20787,150,8.0,32.0,65875.92807539682,1,CVM,root,cbsPremium,game-service
17619,50,4.0,8.0,11334.408234126984,1,CVM,root,cbsBSSD,travel-hospitality
19066,50,32.0,128.0,1507.9181547619048,1,CVM,root,cbsPremium,generic-unknown
22178,500,32.0,64.0,,1,CVM,data,cbsPremium,education-learning
18669,60,2.0,8.0,1604.0406746031747,0,CVM,data,cbsPremium,infra-message-queue
11143,110,4.0,8.0,,1,CVM,data,cbsHSSD,finance-payment
16464,100,2.0,4.0,24575.10962301588,1,CVM,root,cbsPremium,generic-unknown
9072,50,4.0,16.0,240.422123015873,0,CVM,root,cbsPremium,infra-database
14608,50,4.0,16.0,317.5674603174603,1,CVM,root,cbsssd,infra-message-queue
4356,50,16.0,64.0,17698.03373015873,0,CVM,root,cbsPremium,generic-unknown
21296,100,4.0,8.0,,1,CVM,data,cbsssd,infra-database
21047,50,4.0,8.0,26678.6810515873,1,CVM,data,cbsPremium,finance-payment
12850,60,2.0,16.0,,1,CVM,root,cbsPremium,infra-node
20252,100,2.0,4.0,,1,CVM,data,cbsPremium,infra-database
22605,20,4.0,16.0,2582.953373015873,0,CVM,data,cbsHSSD,infra-database
16201,100,8.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
18025,200,32.0,128.0,,1,CVM,root,cbsPremium,compute-simulation
20140,50,8.0,16.0,,1,CVM,root,cbsBSSD,infra-node
13238,200,16.0,32.0,249617.31944444444,1,CVM,data,cbsPremium,infra-node
8294,500,16.0,64.0,,1,CVM,root,cbsPremium,generic-unknown
15012,300,16.0,32.0,,1,CVM,data,cbsPremium,media-video-streaming
2101,500,4.0,4.0,8101.761408730159,1,CVM,data,cbsPremium,infra-node
13972,50,8.0,32.0,7923.300099206349,1,CVM,root,cbsPremium,infra-database
4197,50,24.0,48.0,,1,CVM,root,cbsPremium,infra-node
14229,500,32.0,128.0,,1,CVM,data,cbsPremium,generic-unknown
23087,150,8.0,16.0,17706.971726190477,0,CVM,data,cbsPremium,data-collection-delivery
11272,50,4.0,8.0,,1,CVM,root,cbsPremium,infra-node
