11 0 1 1 15
12 0 1 1 15
7 0 0 1 23
7 0 0 1 24
13 0 1 1 15
8 0 0 1 24
8 0 0 1 25
14 0 1 1 15
3 0 0 0 4
6 0 0 1 12
6 0 0 1 13
7 0 0 1 13
8 0 0 1 13
8 0 0 1 14
8 0 0 1 15
2 0 0 2 19
2 0 0 2 20
2 0 0 2 21
3 0 0 0 5
3 0 0 0 6
8 0 0 1 26
9 0 0 1 15
9 0 0 1 16
10 0 0 1 16
4 0 0 0 6
8 0 0 1 27
5 0 0 0 6
10 0 0 1 17
8 0 0 1 28
10 0 0 1 18
9 0 0 1 28
10 0 0 1 19
15 0 1 1 15
9 0 0 1 29
5 0 0 0 7
10 0 0 1 20
3 0 0 3 12
15 0 1 1 16
9 0 0 1 30
5 0 0 0 8
9 0 0 2 30
2 0 0 2 22
6 0 0 0 8
2 0 0 2 23
9 0 0 2 31
6 0 0 0 9
3 0 0 2 23
15 0 1 1 17
6 0 0 0 10
15 0 1 2 17
9 0 0 2 32
3 0 0 2 24
10 0 0 2 32
4 0 0 3 12
10 0 0 2 33
6 0 0 0 11
5 0 0 3 12
3 0 0 2 25
10 0 0 2 34
4 0 0 2 25
16 0 1 2 17
11 0 0 1 20
16 0 1 2 18
7 0 0 0 11
11 0 0 1 21
11 0 0 1 22
17 0 1 2 18
17 0 1 2 19
11 0 0 1 23
7 0 0 0 12
12 0 0 1 23
18 0 1 2 19
7 0 0 0 13
18 0 1 2 20
19 0 1 2 20
4 0 0 3 25
13 0 0 1 23
4 0 0 3 26
5 0 0 3 26
5 0 0 3 27
10 0 0 2 35
7 0 0 0 14
5 0 0 3 28
7 0 0 0 15
10 0 0 2 36
10 0 0 2 37
10 0 0 2 38
10 0 0 2 39
10 0 0 2 40
10 0 0 2 41
11 0 0 2 41
5 0 0 3 29
19 0 1 2 21
7 0 0 1 15
19 0 1 3 21
8 0 0 1 15
11 0 0 2 42
13 0 0 1 24
8 0 0 2 15
12 0 0 2 42
9 0 0 2 15
5 0 0 3 30
20 0 1 3 21
9 0 0 2 16
5 0 0 3 31
9 0 0 2 17
5 0 0 3 13
5 0 0 3 32
